10000 19999
3389 7887 19208
3390 3787 -2981
3390 6585 12989
3391 4547 12341
3391 9071 8693
3391 9930 -2417
3392 5094 -689
3392 6431 -17890
3392 8543 -19831
3393 8206 7363
3393 8325 13655
3393 8716 1948
3394 3837 1338
3394 4911 -8760
3394 7636 9945
3395 3464 4209
3395 3682 -16979
3395 6620 -226
3395 8290 -2184
3396 4899 -14177
3396 7835 -592
3396 8475 12012
3397 3446 -4365
3397 3808 6500
3397 4239 18624
3397 6099 -16344
3398 5163 7641
3398 6250 -5017
3399 9233 6820
3399 9724 926
3400 4780 -7636
3400 6228 -10126
3400 7804 -19746
3401 3770 -16819
3401 9439 -6129
3402 8447 -8616
3404 4431 14955
3404 5833 -5073
3404 6672 -8817
3404 7127 -18123
3404 8301 12200
3404 9653 10740
3405 3681 10470
3405 6296 -456
3405 7465 8936
3406 5163 9481
3406 6295 -7898
3406 6566 -19360
3407 4990 -8194
3407 5006 14872
3408 5244 -17370
3408 7851 -14512
3408 8463 -13533
3408 8737 1612
3409 6802 -14588
3410 5727 12307
3410 7068 14376
3410 7487 -6692
3410 9759 -6532
3411 5175 -9435
3411 8936 -8975
3412 3987 -3708
3412 6660 -13507
3413 4640 15739
3413 8092 5197
3413 8431 -11519
3413 9385 -13185
3414 8242 -8760
3415 7061 18248
3415 7503 5982
3416 3575 -3165
3416 5510 -15704
3416 9509 15908
3417 6643 3332
3417 6868 16778
3417 7491 336
3417 7863 2788
3418 4490 -10151
3418 9053 -3727
3419 5565 -10595
3419 6023 11038
3419 9522 14605
3420 3776 -11549
3420 7247 -14338
3420 9839 9905
3421 4426 10482
3421 7521 -9125
3422 5069 3577
3422 7567 6456
3423 3494 9050
3423 6891 -416
3423 7699 -6340
3424 4430 -15834
3424 6681 15396
3424 9867 17113
3425 8715 5518
3427 3807 -18325
3427 7926 -3869
3428 4726 16296
3428 7238 -18125
3429 3795 -13347
3429 3938 19935
3429 5436 5029
3430 6877 14304
3430 8928 -7950
3432 6987 8384
3432 7529 13403
3432 8202 12315
3432 9614 19504
3433 6306 12014
3433 8862 1542
3434 5148 -4588
3434 5305 3391
3435 9939 4937
3436 4333 -12654
3436 4491 16650
3436 4919 18471
3436 9027 -16504
3437 5196 -2308
3437 8013 -17476
3438 4035 11451
3438 6474 -8142
3438 6770 6537
3439 3679 11283
3439 4208 -10791
3440 7873 19299
3441 4780 -15741
3441 8347 12190
3442 7438 18687
3442 7982 -9149
3443 3752 12768
3443 7742 251
3444 4767 -5453
3444 7775 -15240
3444 7845 9585
3444 9161 -2715
3445 6216 -12216
3445 7312 14513
3446 4155 16377
3446 7821 -7595
3446 8562 -775
3447 4201 -16353
3447 6391 -3545
3447 7740 -11523
3447 9151 19102
3448 4666 13125
3448 9554 -7141
3449 4918 556
3449 5978 -15227
3449 8058 -10525
3449 9372 -8993
3450 3923 -5668
3450 4398 11136
3450 8690 -8969
3450 9040 -9417
3450 9390 -6804
3451 3625 -1890
3451 6775 9470
3451 8053 -3871
3452 5032 -745
3452 7953 -4333
3453 6899 -19739
3454 5886 4504
3454 6074 -13213
3455 8996 11657
3455 9269 17298
3456 4330 113
3456 6508 -15738
3457 3725 9754
3457 3766 -4447
3457 4680 -7301
3457 5129 8838
3457 8109 2622
3457 9263 -12038
3458 6164 -16955
3458 6547 5381
3458 9342 -18650
3459 4411 7489
3460 4823 -12673
3460 8172 7010
3460 8883 15502
3461 3593 -8689
3461 4251 -10456
3461 6191 -14107
3461 6706 -4645
3461 7043 2704
3462 4251 14386
3462 4622 12245
3462 7452 -19258
3463 4308 14255
3464 4080 -5310
3464 5748 -11505
3464 8782 -1319
3464 9580 3234
3465 5873 12123
3465 7572 12178
3466 3616 2564
3466 5004 10373
3466 6223 12532
3466 7962 18221
3466 9471 16971
3467 5356 19097
3467 6747 5592
3467 9906 -16064
3468 4001 -16859
3468 6638 16715
3468 8192 11747
3468 9732 -17595
3469 4426 13244
3469 5164 14304
3469 5891 -18090
3469 6387 -8339
3469 9129 19850
3470 6965 -836
3470 9836 11122
3471 6666 1536
3471 7141 -18324
3471 8883 12621
3472 7108 9374
3472 8049 -18969
3472 9530 5707
3473 4568 2570
3473 5493 -6747
3473 6062 8045
3473 9143 9252
3474 4344 -3285
3475 4424 -14930
3475 8560 -15795
3476 6956 18758
3476 7200 8308
3476 9600 -15584
3477 7081 19016
3477 9094 -13657
3478 6800 -7080
3478 8732 633
3478 9381 15214
3479 5131 9388
3479 6745 -14909
3479 8644 -14607
3480 7897 2086
3480 9614 11726
3481 9252 -16192
3482 8337 -2929
3482 9602 14583
3482 9780 2098
3483 4839 7167
3484 4814 4798
3484 5222 -13275
3484 7195 9268
3485 6559 14301
3485 7706 -1325
3486 3912 11325
3486 4688 -19001
3486 5219 8431
3486 7254 -7323
3486 8191 18316
3487 3853 9590
3487 7997 -12404
3487 8194 -3539
3488 5511 15827
3488 8532 19214
3489 6690 -17963
3489 9324 18570
3490 5662 -18179
3490 7331 15873
3490 8376 13786
3490 9303 7258
3491 9006 -1203
3492 5577 12001
3492 6443 -11512
3494 4592 -122
3494 4967 12047
3494 7726 7864
3494 9480 -19726
3495 4694 -12245
3496 7831 1872
3496 9108 19410
3497 4981 -535
3497 8042 7395
3497 8675 -11446
3497 9391 -8597
3498 6438 -10694
3498 7187 -14967
3498 8480 -9992
3499 7515 18850
3499 7628 5556
3500 3623 16039
3500 3895 -6667
3500 4813 -1320
3500 8143 -1959
3501 8016 7532
3501 8111 6109
3501 9592 -17265
3502 4432 7375
3502 6075 -13977
3502 8777 1272
3502 9190 15583
3503 6863 5291
3504 6591 -7222
3504 7187 -768
3504 8870 -1070
3504 9636 -3071
3506 5653 -17876
3507 5975 7050
3507 6121 -44
3508 5103 17568
3508 9039 10443
3509 4808 -8797
3509 5797 -18961
3510 4035 -13588
3510 4657 -13529
3510 7684 15684
3510 9606 -11195
3510 9880 -16317
3511 4670 -7550
3511 7676 12567
3511 9610 -18101
3512 6104 5321
3512 9438 -14737
3513 5679 -16803
3513 5930 19776
3513 9498 -7007
3513 9974 13710
3514 3702 11066
3514 6818 -12557
3514 9977 -2984
3515 4962 17579
3515 9757 -17395
3516 3657 -13722
3516 7030 3041
3516 7897 -10685
3516 8517 -17454
3516 9165 5890
3517 3661 -16068
3517 5561 1666
3517 9345 -4849
3518 5640 -7603
3518 6078 -14904
3519 6150 2299
3519 6232 19752
3519 6762 9161
3520 6176 18344
3520 6789 3733
3520 6833 1761
3520 6887 14414
3521 5568 3058
3522 4710 -7775
3522 7446 -19044
3522 8398 7837
3523 7604 3496
3523 8739 -4635
3524 9641 -16341
3525 6335 16337
3526 7262 -1514
3526 7288 -11751
3526 8261 13699
3526 8299 -2321
3527 7444 -11418
3527 7915 17611
3527 8985 10036
3527 9027 5547
3527 9717 19807
3528 9293 17224
3529 4520 18620
3529 9054 1713
3530 6790 -7110
3530 9240 -17372
3531 4206 -15011
3531 8348 -14851
3531 8505 2930
3531 9508 8984
3532 4131 -11742
3532 6354 15546
3532 7452 3291
3533 3720 -2813
3533 8934 8362
3534 5071 -1774
3534 7103 -14645
3534 7275 1696
3535 4837 8737
3535 7248 -13117
3535 7796 -17306
3536 4137 15004
3536 8825 -7281
3537 4612 9732
3537 4893 -14605
3537 6926 19313
3538 7699 -19471
3539 3755 -2051
3539 7426 -11050
3539 9217 -17774
3540 3967 -17127
3540 4089 -2951
3540 8506 -16367
3541 6208 324
3542 7107 -1574
3542 7947 -9293
3543 7067 -15226
3543 7534 -383
3543 9807 18454
3544 6493 2460
3544 7324 -10318
3544 8705 -7608
3544 9556 -9219
3545 3871 3170
3545 4240 7172
3545 5913 -1079
3545 8195 7493
3546 4319 -5867
3546 6428 8509
3546 6507 -4656
3547 4851 -1248
3547 4879 -1978
3547 8319 19700
3548 5372 -19942
3548 6856 5193
3548 8680 12763
3548 9425 -10101
3549 6594 5051
3551 3979 15332
3551 6706 -7180
3552 6208 -5966
3552 7085 -3428
3552 8043 -8570
3553 4728 -17787
3553 5007 17308
3553 5250 -7252
3554 4274 8877
3555 5023 16575
3555 7513 -4478
3556 6708 -7526
3556 8281 6413
3557 5877 -6917
3558 4656 -9937
3558 8613 -12971
3559 4360 472
3559 5470 9619
3559 8595 11502
3561 4888 12702
3561 5652 -15956
3561 6536 -12273
3562 3851 512
3562 5500 -980
3562 5756 10449
3562 7228 -13666
3562 8151 11837
3562 9157 -19885
3562 9211 -19088
3563 4212 -16555
3564 3700 -10648
3565 4685 17939
3565 6216 9295
3565 9174 -16954
3565 9516 555
3566 3964 11224
3566 5280 13271
3566 8418 -473
3567 8251 -7455
3567 9362 7888
3568 5080 16640
3568 6830 -14663
3568 8980 5475
3569 5220 -8659
3569 6068 2980
3569 6113 -9075
3570 3964 6288
3570 5045 -415
3570 6326 2702
3570 8010 -5167
3570 9650 14763
3571 6922 -19484
3571 7981 10516
3572 6215 -8999
3572 7669 -10559
3573 4337 -3236
3573 4558 -5252
3574 5753 -13156
3575 6556 -14910
3576 8701 -2227
3577 4162 16862
3577 9781 5215
3578 3783 6596
3578 9135 -14972
3579 3996 10122
3579 6899 -13027
3580 3970 -700
3580 4064 16295
3580 5027 13722
3580 5648 19933
3580 7564 15190
3581 7089 1291
3582 6413 8749
3582 7753 3295
3583 5791 14322
3583 8064 -11718
3583 9667 1743
3584 4875 9855
3584 9998 -16963
3586 5267 6099
3586 6297 -5267
3586 8082 8849
3586 8703 -19298
3587 5669 13153
3587 9087 -19757
3587 9244 -9974
3588 3834 14581
3588 7396 -14956
3588 9005 10821
3589 4102 13528
3589 5644 -16197
3589 8477 17319
3590 7823 11779
3590 9922 10724
3591 5276 5683
3591 6347 14494
3591 7146 11199
3592 6003 -7386
3593 4684 1229
3593 9868 11839
3594 6475 -3464
3594 6619 7810
3594 6867 9911
3595 4519 6322
3595 6841 19521
3596 5293 15929
3596 9378 -1507
3596 9572 -5763
3597 4527 14744
3597 6060 17681
3597 7815 16413
3598 7675 -13338
3598 9044 6991
3599 3665 9702
3599 3922 12884
3600 6562 791
3600 8732 11686
3601 6695 -3783
3602 7089 12048
3602 7398 -2191
3602 9031 12201
3603 5677 9180
3604 9044 -7592
3605 7692 11551
3605 9308 19403
3606 6120 -3691
3606 6523 -647
3607 6201 -554
3607 6726 -13490
3608 4268 6225
3609 5992 -16263
3609 7551 -4628
3609 8486 -8275
3609 9260 6736
3610 4707 17345
3610 9548 15364
3611 8574 5430
3611 9534 5616
3612 9896 -475
3613 4687 14725
3613 5077 4131
3613 9374 -16723
3614 3615 18278
3614 5697 11626
3614 8448 -17765
3614 9465 -2681
3615 6602 15810
3615 9043 19805
3615 9584 -15101
3616 9800 -13042
3617 4268 -15706
3618 4970 -14078
3619 4095 -11940
3620 7771 -7092
3620 8532 -6109
3621 5774 10749
3621 9632 11892
3622 5614 17828
3622 6423 3247
3622 9144 -7464
3623 9152 -9157
3624 3796 -13310
3624 7429 5906
3624 7447 3877
3624 7570 -18610
3625 5519 7686
3625 5629 -13869
3626 7080 -2234
3626 9062 7051
3627 6654 -7566
3627 6851 11992
3627 8570 9785
3627 9480 2888
3628 6344 17470
3628 8031 4710
3629 4567 -17166
3629 6240 2861
3630 5375 14096
3630 7455 -17105
3630 9740 9321
3631 6159 -10133
3632 6781 -11168
3633 3881 -15592
3633 4382 -868
3633 5163 11164
3633 5308 -18072
3633 7264 18051
3633 7711 -15017
3634 3796 15360
3634 3917 -5748
3634 4146 -3603
3634 5888 19811
3634 7525 4762
3634 8939 -19261
3635 5602 10711
3636 6149 -19011
3636 6639 14199
3636 7075 -19313
3636 9285 -10562
3636 9445 -6574
3636 9534 -3128
3638 3675 -18603
3638 3822 12965
3638 5744 -10313
3639 9620 6490
3639 9924 -7872
3640 4810 12534
3640 6753 10957
3640 7530 -11188
3641 4820 5047
3641 7985 2027
3642 3983 10879
3642 6734 2454
3642 7728 -12903
3642 8815 -11738
3642 8990 -9947
3642 9047 -1643
3643 7151 10302
3643 7685 19395
3643 8744 -733
3644 5727 7521
3644 6127 6116
3644 6410 16166
3644 7170 14995
3644 9249 -19413
3645 5671 3056
3645 7528 17453
3645 7579 -14290
3645 9462 1146
3646 5255 1157
3646 5951 -5920
3646 8024 -6382
3646 9376 11916
3647 4945 2581
3647 5032 -6767
3647 5342 18270
3647 5587 -1312
3647 7383 -3501
3648 5482 1229
3648 5993 11504
3649 4341 12021
3649 5252 9008
3649 6278 -15101
3649 6465 -3394
3649 9358 15621
3650 5060 11259
3650 7811 -4196
3650 8846 -18498
3650 9183 -11282
3650 9643 17457
3651 3815 9338
3651 6214 -8143
3651 8121 -17704
3652 3828 18450
3652 4447 12235
3652 6632 10072
3653 4029 18207
3653 4928 6780
3653 6518 10020
3653 8071 -15209
3654 4588 19121
3654 7578 -19535
3655 4746 13013
3655 5438 -15085
3655 7235 -13995
3656 3988 -11897
3657 4057 5346
3657 4403 -645
3657 7340 -19070
3657 7557 -12322
3657 9659 16726
3658 5985 11483
3658 6970 8113
3659 5892 -2284
3659 8769 -4126
3661 9637 -8154
3662 4938 -16380
3662 8341 18860
3663 3884 5362
3663 4105 1174
3663 5351 12673
3663 8817 -456
3664 4741 9901
3664 5687 4101
3664 6458 11662
3665 4088 -7695
3665 9705 16604
3665 9848 -12523
3666 5380 17830
3666 6904 15265
3667 7433 -18339
3667 7518 19866
3667 9402 -4728
3668 5953 16237
3668 6055 -16694
3668 7716 -16278
3669 3713 -12642
3669 7115 5691
3669 7818 -1161
3669 9503 -14468
3671 7730 18596
3671 8253 19177
3672 5927 -1117
3672 7520 1148
3672 7589 -16350
3672 7936 2200
3673 6885 -2330
3673 8842 -8279
3674 8432 1769
3674 8457 -14010
3674 9864 10449
3675 5103 -17097
3676 3888 -16330
3676 6334 -17790
3677 5948 2
3677 9875 -11760
3678 4541 -13417
3679 4540 4545
3679 5679 4200
3679 8150 -6581
3680 5356 10793
3680 5458 8435
3681 4958 15081
3681 6683 14222
3681 7279 -13551
3682 6873 16410
3683 5008 13226
3683 5191 -15119
3683 6315 -10481
3683 6651 5076
3683 7762 2840
3683 9983 -6984
3684 7546 -4418
3684 9367 -8755
3685 5026 3903
3685 7802 3849
3685 8635 9717
3686 5253 -9419
3686 8359 -4231
3687 3975 1785
3687 4854 5171
3687 6472 7798
3687 6714 -12556
3687 7711 -2681
3688 4420 4503
3688 6667 6966
3688 7959 16742
3689 5103 -8924
3689 5606 -12687
3689 6652 15150
3689 7656 19016
3689 8845 1864
3690 4118 -19783
3690 4892 -17496
3690 7943 -658
3690 9013 7541
3691 4262 10086
3691 5958 -8478
3691 9722 -6288
3692 8223 2262
3693 3760 -11287
3693 6840 -15280
3694 4382 -7667
3694 7141 19958
3694 9592 -13918
3695 4843 19159
3695 7774 19044
3695 9390 -5493
3696 3721 -7609
3696 6393 9360
3696 6989 -19707
3696 7358 -3493
3697 5420 -19446
3698 5498 -19668
3698 9262 -2881
3699 4990 17365
3699 8185 13522
3700 4071 -2318
3700 7246 658
3700 7454 9277
3701 5098 13943
3701 5327 14701
3701 5502 -14171
3701 5934 -1101
3701 7655 -2143
3701 9075 -4516
3702 7989 -16854
3703 5180 154
3704 4342 11434
3704 6444 -18302
3704 6975 -2377
3705 4720 -10739
3705 9096 12116
3706 3771 -16682
3706 3824 12708
3706 4823 -18399
3706 5146 -11303
3706 7378 -9664
3707 4977 14797
3707 6714 -8560
3708 4377 -13646
3709 4195 -8396
3709 4620 -7838
3709 8558 -16496
3710 4202 -4345
3710 4720 -6125
3710 4907 -17747
3710 5315 -2740
3710 9125 -15671
3710 9509 -11849
3711 4436 1141
3711 4715 14887
3711 7366 2977
3712 5003 3792
3712 9312 -12995
3712 9906 18623
3713 6229 13134
3713 7945 13405
3713 9546 -1924
3714 6369 -5030
3714 6751 -9630
3715 5096 -11270
3716 4501 -3671
3716 5918 -16491
3717 4878 2915
3717 6083 -13402
3717 6612 2744
3717 7550 -3272
3717 9439 4813
3718 6723 -2784
3718 8962 -17607
3718 9812 3323
3719 4043 10737
3719 5160 -14520
3719 6561 13632
3720 5934 7002
3721 5352 15818
3722 3831 -2161
3722 7334 -3072
3723 7575 -5670
3723 8062 14484
3724 5278 1349
3724 6811 -13228
3724 8180 12155
3724 8944 2520
3724 9503 -19468
3725 6282 -6911
3725 9178 19017
3727 4245 -15055
3727 4751 3561
3727 5847 8350
3727 5936 -7727
3728 4167 6139
3728 5981 -11721
3728 8602 -7423
3728 8696 -19923
3728 9309 -6733
3729 5202 16734
3729 7228 17936
3730 7924 4023
3730 9696 2221
3731 4415 -11395
3731 6856 10362
3731 8208 -17297
3732 6549 -19554
3732 9534 9808
3734 4505 1228
3734 7158 697
3734 7703 3381
3734 7851 -19573
3734 8181 1788
3735 9881 5421
3736 4110 14205
3736 8817 -9870
3736 8859 17017
3737 4717 -19041
3737 7633 -139
3737 9641 -10495
3738 4449 8016
3738 7044 -15922
3738 7252 -4786
3738 8679 -1902
3739 5825 17024
3739 6157 5852
3740 4810 15324
3740 8848 -7225
3740 9932 5153
3741 6172 -15680
3742 5032 16262
3742 6858 -11737
3743 8701 -14265
3743 9600 -4504
3744 5601 -6003
3744 5751 14614
3744 9125 -15214
3745 8810 8866
3745 9408 -3223
3746 4349 -13391
3746 4874 -15542
3746 8846 7782
3748 4967 -7132
3748 5552 9990
3748 9949 2482
3749 6687 -2260
3749 9777 -7564
3750 4992 -799
3750 8953 17181
3751 5959 -275
3751 7575 -10919
3752 4845 14301
3752 8483 -2734
3752 9180 -9425
3753 3988 12699
3753 4454 -1800
3753 7451 -15057
3753 9728 -3548
3754 7905 -7012
3754 8319 -15421
3754 8504 -7864
3754 9609 -9783
3755 4140 -19395
3755 9667 -8625
3756 6228 19722
3756 7355 13050
3756 8989 -10325
3757 7446 -16463
3758 4115 19167
3758 8130 7702
3759 9614 15473
3760 6947 10756
3760 8501 -9286
3761 4371 4536
3761 5686 4649
3761 8481 -13140
3762 7612 -5606
3763 4380 -7131
3763 6145 6156
3764 4133 17560
3764 4502 4503
3764 6127 15919
3764 7844 -19521
3764 9395 -6450
3765 3780 3416
3765 4627 -310
3766 8474 -8476
3767 4059 -19128
3767 8647 -7791
3767 8897 16033
3767 9016 -19681
3767 9744 14621
3768 4758 12038
3768 5193 15575
3768 5852 -12233
3769 3860 17551
3769 5330 -14276
3769 7685 4092
3770 9267 12947
3771 4961 -13519
3771 9695 -3784
3772 4049 -83
3772 5228 16249
3772 8557 5253
3773 5429 -5262
3773 6888 6293
3773 8204 18937
3773 9318 10036
3774 4276 2043
3774 6978 4348
3775 5101 14293
3775 5694 -15332
3775 6740 -6201
3775 7503 -14035
3775 7755 -12551
3776 4312 -13229
3776 6820 901
3776 7672 1298
3777 8806 7920
3778 4279 -5240
3778 5214 -3943
3778 6715 -17552
3779 4226 -18326
3779 6257 13473
3779 6312 -12057
3779 8294 -13890
3780 4639 8307
3780 6100 -14198
3781 4516 974
3781 5558 -4444
3781 8134 19682
3783 3790 -6784
3783 5811 -7651
3783 8837 13029
3784 4642 16098
3784 6082 19313
3784 6787 -5515
3785 5000 5080
3785 6510 -17059
3785 8486 15893
3786 4032 18312
3786 6184 18376
3786 7137 7958
3786 7845 2732
3787 3849 9788
3787 6364 76
3788 3852 -17101
3788 4877 8943
3788 7650 -10282
3788 8786 8614
3789 5839 -16711
3789 8174 12889
3790 4649 -4228
3790 5616 -12784
3790 5895 -13503
3790 6723 -8698
3791 9915 1739
3792 5033 -5541
3792 6195 -13507
3792 8388 5908
3793 4388 14948
3793 6445 18178
3793 7625 -16969
3793 9709 -10339
3794 3982 -19521
3795 5569 -2041
3795 5754 17866
3796 6634 11127
3796 6947 17301
3796 9158 -6716
3797 5381 2153
3797 8841 17918
3797 9186 -4835
3798 5370 2119
3798 5940 4123
3798 6572 -10583
3798 9040 -197
3798 9881 10660
3799 7486 2063
3800 8854 19812
3800 9685 -2666
3801 7573 7708
3802 4448 -7249
3802 8054 4592
3802 9116 -11723
3803 5307 -5801
3803 6979 -17827
3803 7025 3948
3803 8202 -15856
3804 4821 -6166
3804 5901 -12314
3805 4638 -10319
3805 7009 -9266
3805 8934 -4399
3805 9471 17036
3806 5225 -17403
3806 6349 18965
3807 4088 17418
3808 5036 4926
3808 5531 -5292
3808 7678 -853
3808 9841 10889
3809 9065 -10184
3810 4695 17369
3810 6730 821
3810 9506 -17130
3811 6111 5423
3811 8735 -883
3812 5436 -11700
3812 6810 10609
3812 9279 5019
3813 9428 -1296
3814 5497 -11588
3814 7559 12253
3814 9883 19309
3815 9722 -4287
3816 5005 18653
3816 8526 -7569
3817 7588 -5441
3818 4124 188
3818 5074 -10072
3818 6218 10132
3818 8544 5993
3819 9946 7584
3820 4951 -7144
3820 5908 14267
3820 8403 7312
3820 9925 -4442
3821 6314 13850
3821 8359 13942
3821 9470 1794
3822 7870 -16394
3822 7930 2677
3822 8189 11379
3823 4283 14855
3823 5214 -18758
3824 9011 -9279
3825 8346 5748
3825 8850 -11660
3826 3857 1334
3826 4826 5215
3826 7247 19833
3826 8712 124
3827 5118 -4653
3827 7654 -15042
3827 7727 -16462
3828 7114 11655
3829 5498 17413
3829 5840 4012
3830 5109 18390
3830 5328 3345
3831 6089 -9552
3831 6836 5273
3832 6621 4996
3832 7870 -9174
3832 8200 -1856
3833 7551 -3886
3833 9110 542
3835 7820 -14930
3835 8054 17120
3836 7283 -4399
3836 9373 13258
3837 3876 -8850
3837 9525 9398
3838 5247 2132
3838 6894 8914
3838 7187 1355
3839 5243 -18950
3839 8851 -2045
3839 9910 -9618
3840 4986 4555
3840 5153 -2510
3840 6421 -156
3840 7231 -4064
3841 7199 -2247
3842 4471 -8945
3842 5252 9692
3842 9790 -7900
3843 6197 -9032
3843 6574 -15125
3843 7505 -18477
3843 8102 -8692
3844 5362 9772
3844 6276 3338
3844 9061 15476
3844 9313 -8454
3845 6697 -15850
3845 8421 -12323
3846 4441 -9470
3846 8196 18342
3846 8777 -1576
3847 6148 -16913
3847 9213 -6860
3848 5633 -14178
3848 7504 -16438
3848 7914 16564
3849 5052 2736
3849 5117 -11576
3849 6814 -6241
3850 4194 -8585
3850 6253 -456
3850 9053 -12538
3851 4906 -6096
3851 5960 19992
3852 3862 2635
3852 4229 19993
3852 6843 15065
3853 7931 518
3853 9299 15701
3854 5334 11019
3854 9366 -12574
3855 8062 -11702
3855 8868 313
3856 8651 17669
3857 7494 -9068
3857 9953 2865
3858 4429 -14900
3858 4876 2754
3858 6390 1934
3858 9011 -10200
3859 4572 -15128
3859 5612 18649
3859 6023 -14496
3859 8198 6106
3860 5225 3982
3860 8848 -9621
3862 4483 13364
3862 9432 10679
3863 7762 10050
3863 8550 -17385
3864 4843 -4867
3864 6283 -9026
3865 4235 -10829
3865 6353 19773
3865 9159 -10366
3865 9296 6480
3866 8171 -2509
3867 8166 3813
3867 8478 835
3867 9034 -3543
3867 9452 9587
3867 9461 12139
3868 4345 -11013
3868 6566 -17268
3868 7788 -11356
3868 9632 -6543
3869 4412 -19127
3869 7485 6030
3869 8063 -4039
3869 9536 -412
3869 9705 8556
3870 4296 7144
3870 4503 -5953
3872 4074 1548
3872 4906 7327
3872 5637 3716
3872 9961 18451
3873 5926 -16996
3873 7781 -11861
3874 7506 -4293
3874 9099 16935
3875 7051 16363
3875 8738 3657
3876 5294 -11952
3876 9020 15549
3877 6440 8885
3878 7151 -11703
3878 8040 9352
3878 8628 -17625
3878 9702 18185
3879 6643 -15150
3879 7008 -8472
3879 7183 9439
3879 7215 5460
3879 7707 -11217
3880 5179 -13558
3880 9726 5366
3881 9753 7201
3882 4951 3096
3882 6342 -3500
3882 8149 11248
3882 8534 -16355
3883 6362 -3234
3883 8020 11303
3884 6295 18337
3884 7239 -10538
3885 5657 -17779
3885 7111 -2948
3885 9476 -6927
3886 5625 -13961
3886 7947 -19840
3886 8212 4325
3886 8815 18485
3887 4559 -13225
3887 8972 -10359
3888 6184 18859
3889 5250 -14806
3889 6200 -16109
3889 8556 2759
3889 9605 4458
3890 4368 13875
3890 7163 -7283
3891 4849 -14516
3891 8566 -4326
3892 5313 1561
3892 6195 13148
3892 8604 17750
3892 9017 8999
3893 4967 19396
3893 8547 -16037
3894 5666 9797
3895 5219 3522
3895 6193 14809
3896 6531 -6843
3896 9229 -17011
3896 9460 -12495
3897 5398 -16472
3898 9042 -4385
3900 8087 7077
3900 9166 -14664
3901 6314 8676
3901 8410 -18191
3902 7507 6461
3903 6025 -15029
3903 6985 3190
3903 9823 16779
3904 7367 -14689
3904 9539 -10272
3906 7382 -12445
3907 5307 -16133
3907 8018 -11652
3907 8205 -5466
3908 5986 17743
3908 9782 16010
3909 9593 -15762
3910 7785 1621
3910 9534 -17662
3910 9710 -16978
3911 7448 -16965
3911 8506 7580
3911 8599 4276
3912 4641 9366
3912 5476 -18594
3912 9607 12211
3913 5614 11209
3913 6339 8121
3913 6363 2413
3913 8499 -12117
3914 4580 -16242
3915 5216 15486
3915 6306 18142
3916 5813 -17307
3916 7109 951
3916 9068 8117
3917 7618 11217
3917 8434 1787
3918 5920 18559
3918 6186 2448
3918 6306 8697
3919 4082 12310
3919 7141 -15167
